date,ward_id,rainfall_mm,rainfall_intensity_mm_per_hr,forecast_lead_time_hours
23-06-2023,Ward_7,273.3542675530491,11.389761148043714,0
23-06-2023,Ward_8,95.52285185687214,3.9801188273696724,12
23-06-2023,Ward_9,149.06955129709866,6.211231304045777,3
23-06-2023,Ward_10,514.6908417730675,21.44545174054448,12
23-06-2023,Ward_11,120.84700355193854,5.035291814664106,6
23-06-2023,Ward_12,174.28834975227022,7.262014573011259,0
23-06-2023,Ward_13,125.58468654209145,5.232695272587144,6
23-06-2023,Ward_14,180.13919684274427,7.505799868447678,3
23-06-2023,Ward_15,211.57118954671455,8.815466231113106,6
23-06-2023,Ward_16,149.0481752926181,6.210340637192422,12
23-06-2023,Ward_17,48.69736672735951,2.029056946973313,6
23-06-2023,Ward_18,109.52349045251265,4.563478768854694,12
23-06-2023,Ward_19,159.6066595702789,6.650277482094954,0
23-06-2023,Ward_20,184.98892134711758,7.7078717227965665,6
24-06-2023,Ward_1,718.5194716352839,29.938311318136833,3
24-06-2023,Ward_2,642.247224026273,26.76030100109471,0
24-06-2023,Ward_3,158.29165948802324,6.595485812000969,0
24-06-2023,Ward_4,107.1733531592289,4.465556381634538,0
24-06-2023,Ward_5,1199.5969740963167,49.983207254013195,3
24-06-2023,Ward_6,391.4179966565124,16.30908319402135,0
24-06-2023,Ward_7,82.28587646520988,3.428578186050412,0
24-06-2023,Ward_8,205.1222000834026,8.546758336808441,0
24-06-2023,Ward_9,192.38806918116052,8.016169549215022,12
24-06-2023,Ward_10,593.4891036443013,24.728712651845886,3
24-06-2023,Ward_11,102.61587575047757,4.275661489603232,12
24-06-2023,Ward_12,91.36209147452254,3.8067538114384396,6
24-06-2023,Ward_13,56.1801081682265,2.340837840342771,0
24-06-2023,Ward_14,107.17141248627678,4.465475520261532,0
24-06-2023,Ward_15,222.63797304656774,9.276582210273656,3
24-06-2023,Ward_16,72.75167757756195,3.0313198990650814,6
24-06-2023,Ward_17,98.66170184593466,4.1109042435806105,0
24-06-2023,Ward_18,128.27627386090197,5.344844744204249,6
24-06-2023,Ward_19,37.620764287549925,1.5675318453145801,6
24-06-2023,Ward_20,131.69223396977065,5.48717641540711,6
25-06-2023,Ward_1,589.8899788180753,24.578749117419804,3
25-06-2023,Ward_2,636.9692662941997,26.540386095591654,6
25-06-2023,Ward_3,228.79442373490505,9.533100988954377,0
25-06-2023,Ward_4,381.5968208064296,15.899867533601235,3
25-06-2023,Ward_5,1337.6465481225973,55.73527283844155,6
25-06-2023,Ward_6,409.13248940239225,17.04718705843301,3
25-06-2023,Ward_7,226.24043234682233,9.426684681117598,0
25-06-2023,Ward_8,168.19348707261247,7.008061961358853,3
25-06-2023,Ward_9,70.56584718724217,2.940243632801757,0
25-06-2023,Ward_10,468.30254718198705,19.512606132582793,3
25-06-2023,Ward_11,37.00297334571586,1.541790556071494,6
25-06-2023,Ward_12,118.0383177872614,4.918263241135892,0
25-06-2023,Ward_13,55.20885523377456,2.30036896807394,6
25-06-2023,Ward_14,177.52906132953652,7.397044222064022,0
25-06-2023,Ward_15,125.18061050386615,5.215858770994423,6
25-06-2023,Ward_16,219.80299095155985,9.158457956314994,12
25-06-2023,Ward_17,99.05613756275584,4.1273390651148265,0
25-06-2023,Ward_18,144.38513382190916,6.016047242579548,12
25-06-2023,Ward_19,160.66706772584152,6.694461155243396,3
25-06-2023,Ward_20,57.52744572051845,2.396976905021602,12
26-06-2023,Ward_1,715.6914226796744,29.82047594498643,3
26-06-2023,Ward_2,623.4231738574183,25.97596557739243,0
26-06-2023,Ward_3,153.7689249602525,6.40703854001052,6
26-06-2023,Ward_4,307.7184068853903,12.821600286891263,3
26-06-2023,Ward_5,1431.8551649088158,59.660631871200664,12
26-06-2023,Ward_6,398.9078494934007,16.621160395558363,3
26-06-2023,Ward_7,241.2852029260044,10.05355012191685,3
26-06-2023,Ward_8,68.90480896038574,2.8710337066827387,6
26-06-2023,Ward_9,144.21333422531154,6.008888926054648,12
26-06-2023,Ward_10,727.50263036151,30.31260959839625,12
26-06-2023,Ward_11,44.25409528722328,1.8439206369676366,6
26-06-2023,Ward_12,163.75740645133956,6.823225268805815,3
26-06-2023,Ward_13,38.57585922370224,1.60732746765426,12
26-06-2023,Ward_14,106.91475075576574,4.454781281490239,0
26-06-2023,Ward_15,254.7279751773139,10.613665632388079,6
26-06-2023,Ward_16,155.91265848020493,6.496360770008539,0
26-06-2023,Ward_17,114.27839110971314,4.761599629571381,12
26-06-2023,Ward_18,219.87138315540804,9.161307631475335,6
26-06-2023,Ward_19,139.06660432293768,5.79444184678907,0
26-06-2023,Ward_20,77.03086415175177,3.209619339656324,3
27-06-2023,Ward_1,469.3850428380873,19.557710118253638,0
27-06-2023,Ward_2,635.6482391642911,26.48534329851213,0
27-06-2023,Ward_3,322.3306815813687,13.430445065890362,3
27-06-2023,Ward_4,265.41286640324233,11.05886943346843,12
27-06-2023,Ward_5,1137.6313342670526,47.401305594460524,3
27-06-2023,Ward_6,409.0729113797157,17.04470464082149,0
27-06-2023,Ward_7,263.7592500817676,10.989968753406984,12
27-06-2023,Ward_8,126.69746940961838,5.279061225400766,12
27-06-2023,Ward_9,113.09568656463819,4.712320273526591,0
27-06-2023,Ward_10,679.7676284832858,28.323651186803573,3
27-06-2023,Ward_11,76.43700823444203,3.1848753431017514,12
27-06-2023,Ward_12,204.74192956265404,8.530913731777252,12
27-06-2023,Ward_13,112.21381572465891,4.675575655194121,6
27-06-2023,Ward_14,171.53918694114364,7.147466122547652,3
27-06-2023,Ward_15,114.65543149752466,4.7773096457301945,3
27-06-2023,Ward_16,112.710668385275,4.696277849386458,6
27-06-2023,Ward_17,149.23589100181687,6.218162125075702,0
27-06-2023,Ward_18,61.94963176720099,2.581234656966708,0
27-06-2023,Ward_19,81.60382498270275,3.400159374279281,3
27-06-2023,Ward_20,54.079136438418814,2.253297351600784,3
28-06-2023,Ward_1,757.0522102272195,31.543842092800812,0
28-06-2023,Ward_2,679.7032828597329,28.320970119155536,3
28-06-2023,Ward_3,239.29008427844246,9.970420178268435,0
28-06-2023,Ward_4,350.6613275812076,14.610888649216985,6
28-06-2023,Ward_5,1121.192093604386,46.71633723351608,6
28-06-2023,Ward_6,405.44078703997627,16.89336612666568,12
28-06-2023,Ward_7,154.3743530907231,6.432264712113463,12
28-06-2023,Ward_8,61.46855684678094,2.5611898686158727,12
28-06-2023,Ward_9,207.2070180393016,8.633625751637567,3
28-06-2023,Ward_10,461.47909939688964,19.228295808203736,6
28-06-2023,Ward_11,84.6200855364259,3.5258368973510796,3
28-06-2023,Ward_12,227.45961670378227,9.47748402932426,0
28-06-2023,Ward_13,62.46581560421346,2.6027423168422277,12
28-06-2023,Ward_14,74.70175514539422,3.112573131058092,12
28-06-2023,Ward_15,233.6712678735317,9.73630282806382,6
28-06-2023,Ward_16,244.3360684336425,10.180669518068438,3
28-06-2023,Ward_17,105.67342757939218,4.403059482474674,12
28-06-2023,Ward_18,225.09514779425808,9.37896449142742,3
28-06-2023,Ward_19,102.34700842490574,4.264458684371072,3
28-06-2023,Ward_20,167.19774958913732,6.966572899547388,0
29-06-2023,Ward_1,725.4116383100768,30.225484929586536,6
29-06-2023,Ward_2,677.7679676157268,28.240331983988618,6
29-06-2023,Ward_3,237.9936892429568,9.916403718456534,0
29-06-2023,Ward_4,192.2959835832121,8.012332649300504,0
29-06-2023,Ward_5,974.7462859489324,40.614428581205516,6
29-06-2023,Ward_6,406.8223826137585,16.950932608906605,0
29-06-2023,Ward_7,201.5564352578163,8.398184802409013,3
29-06-2023,Ward_8,179.31317724813053,7.471382385338772,3
29-06-2023,Ward_9,187.17401200957482,7.798917167065618,6
29-06-2023,Ward_10,560.0570140388381,23.335708918284922,6
29-06-2023,Ward_11,150.6462561332708,6.276927338886283,6
29-06-2023,Ward_12,79.47647616551274,3.311519840229697,0
29-06-2023,Ward_13,126.2085428273512,5.2586892844729665,6
29-06-2023,Ward_14,42.161472651889696,1.7567280271620707,0
29-06-2023,Ward_15,172.86243374607386,7.20260140608641,0
29-06-2023,Ward_16,121.72806027902232,5.0720025116259295,0
29-06-2023,Ward_17,157.3752913234605,6.557303805144187,6
29-06-2023,Ward_18,89.32450728607068,3.7218544702529455,6
29-06-2023,Ward_19,163.299440748718,6.804143364529917,12
29-06-2023,Ward_20,63.54024101232007,2.6475100421800026,0
30-06-2023,Ward_1,489.4220590984687,20.39258579576953,0
30-06-2023,Ward_2,658.5388105534935,27.439117106395564,0
30-06-2023,Ward_3,281.47377081807826,11.728073784086595,3
30-06-2023,Ward_4,85.95007378375381,3.5812530743230755,0
30-06-2023,Ward_5,994.1903650889205,41.42459854537169,12
30-06-2023,Ward_6,400.4165937855513,16.684024741064636,12
30-06-2023,Ward_7,187.45547198275193,7.810644665947997,12
30-06-2023,Ward_8,138.17728529915684,5.757386887464868,0
30-06-2023,Ward_9,157.08853078480712,6.545355449366964,12
30-06-2023,Ward_10,509.7296640792091,21.238736003300378,6
30-06-2023,Ward_11,112.66417017913415,4.69434042413059,0
30-06-2023,Ward_12,164.6131516084559,6.858881317018995,0
30-06-2023,Ward_13,47.69897021538344,1.9874570923076433,12
30-06-2023,Ward_14,106.26542533455188,4.427726055606328,0
30-06-2023,Ward_15,173.8984739637334,7.245769748488892,12
30-06-2023,Ward_16,170.23195007930505,7.092997919971044,6
30-06-2023,Ward_17,102.436644286801,4.268193511950042,0
30-06-2023,Ward_18,53.55678009402384,2.23153250391766,12
30-06-2023,Ward_19,72.7585458581532,3.0316060774230498,0
30-06-2023,Ward_20,161.52432670995603,6.730180279581502,3
01-07-2023,Ward_1,606.5413184095593,25.272554933731637,0
01-07-2023,Ward_2,632.0969946424615,26.337374776769227,3
01-07-2023,Ward_3,291.2366586675072,12.1348607778128,0
01-07-2023,Ward_4,386.95872377513507,16.123280157297295,0
01-07-2023,Ward_5,1003.8264829482735,41.82610345617806,3
01-07-2023,Ward_6,416.2185113230122,17.342437971792176,12
01-07-2023,Ward_7,81.53042680034766,3.3971011166811524,3
01-07-2023,Ward_8,182.49122409487796,7.603801003953249,0
01-07-2023,Ward_9,93.2263507568407,3.8844312815350293,0
01-07-2023,Ward_10,622.7685272231552,25.94868863429813,12
01-07-2023,Ward_11,44.54998970808832,1.8562495711703466,12
01-07-2023,Ward_12,168.01033836523953,7.000430765218314,3
01-07-2023,Ward_13,50.11720048607944,2.0882166869199765,12
01-07-2023,Ward_14,75.95565433354642,3.164818930564434,3
01-07-2023,Ward_15,135.15092124323763,5.631288385134901,6
01-07-2023,Ward_16,67.37090574542125,2.8071210727258857,0
01-07-2023,Ward_17,52.91862601708699,2.204942750711958,6
01-07-2023,Ward_18,235.20059650173417,9.800024854238924,6
01-07-2023,Ward_19,165.4282093398947,6.892842055828946,3
01-07-2023,Ward_20,162.80400620451024,6.78350025852126,0
02-07-2023,Ward_1,482.5120011485112,20.1046667145213,12
02-07-2023,Ward_2,651.2895717315878,27.13706548881616,6
02-07-2023,Ward_3,81.25749905662288,3.3857291273592867,0
02-07-2023,Ward_4,188.3741591870339,7.848923299459747,3
02-07-2023,Ward_5,983.7976303898201,40.99156793290917,3
02-07-2023,Ward_6,416.9940711517765,17.374752964657354,3
02-07-2023,Ward_7,118.37193040106028,4.932163766710845,6
02-07-2023,Ward_8,67.16356243190656,2.7984817679961065,6
02-07-2023,Ward_9,142.178248536046,5.924093689001916,0
02-07-2023,Ward_10,660.2823749826514,27.51176562427714,12
02-07-2023,Ward_11,50.675817088357505,2.1114923786815627,12
02-07-2023,Ward_12,128.15287288111796,5.339703036713248,6
02-07-2023,Ward_13,113.23517341784893,4.718132225743705,0
02-07-2023,Ward_14,177.53509025260317,7.397295427191799,6
02-07-2023,Ward_15,140.34286571236288,5.847619404681787,0
02-07-2023,Ward_16,72.33394317580667,3.0139142989919443,6
02-07-2023,Ward_17,54.724657690369376,2.2801940704320574,3
02-07-2023,Ward_18,68.31754957353446,2.846564565563936,3
02-07-2023,Ward_19,67.35247289871559,2.806353037446483,0
02-07-2023,Ward_20,209.29653107059465,8.72068879460811,6
03-07-2023,Ward_1,711.0937701587347,29.628907089947283,12
03-07-2023,Ward_2,642.7055399993709,26.779397499973786,0
03-07-2023,Ward_3,357.28707378663165,14.886961407776319,3
03-07-2023,Ward_4,341.7031378330047,14.237630743041862,3
03-07-2023,Ward_5,1270.1899152274043,52.924579801141846,6
03-07-2023,Ward_6,406.9668774872106,16.956953228633775,6
03-07-2023,Ward_7,104.04356069162827,4.335148362151178,6
03-07-2023,Ward_8,193.67971035179397,8.069987931324748,3
03-07-2023,Ward_9,190.94072795591518,7.955863664829799,0
03-07-2023,Ward_10,594.6744847244263,24.77810353018443,0
03-07-2023,Ward_11,111.235546218242,4.634814425760084,0
03-07-2023,Ward_12,68.89182045492765,2.870492518955319,0
03-07-2023,Ward_13,57.853411586464105,2.410558816102671,3
03-07-2023,Ward_14,61.2007510058358,2.550031291909825,3
03-07-2023,Ward_15,212.97207988448636,8.873836661853598,3
03-07-2023,Ward_16,63.92739287905533,2.6636413699606387,12
03-07-2023,Ward_17,170.0995954966914,7.087483145695474,6
03-07-2023,Ward_18,149.04525867292682,6.21021911137195,6
03-07-2023,Ward_19,157.51057203814116,6.562940501589216,12
03-07-2023,Ward_20,213.31654950785543,8.888189562827309,0
04-07-2023,Ward_1,503.0148898290345,20.958953742876435,6
04-07-2023,Ward_2,640.1792193994596,26.67413414164415,6
04-07-2023,Ward_3,240.7845206540172,10.03268836058405,3
04-07-2023,Ward_4,123.25421406165569,5.135592252568987,3
04-07-2023,Ward_5,1402.244141882257,58.426839245094044,6
04-07-2023,Ward_6,417.75828580977384,17.40659524207391,0
04-07-2023,Ward_7,208.3622038834214,8.681758495142558,12
04-07-2023,Ward_8,211.55751191343137,8.814896329726308,6
04-07-2023,Ward_9,174.38915448468828,7.266214770195345,12
04-07-2023,Ward_10,693.0784462804957,28.87826859502065,12
04-07-2023,Ward_11,50.28131739915072,2.09505489163128,6
04-07-2023,Ward_12,87.06057385094661,3.627523910456109,12
04-07-2023,Ward_13,43.72698226014371,1.8219575941726545,3
04-07-2023,Ward_14,54.01851073788934,2.2507712807453895,6
04-07-2023,Ward_15,215.18058464810377,8.96585769367099,3
04-07-2023,Ward_16,124.05975607714059,5.169156503214191,0
04-07-2023,Ward_17,109.28215285074165,4.553423035447569,0
04-07-2023,Ward_18,133.73060863716233,5.572108693215098,3
04-07-2023,Ward_19,121.24663827672933,5.051943261530389,12
04-07-2023,Ward_20,52.539714868031425,2.189154786167976,0
05-07-2023,Ward_1,622.4378650655465,25.934911044397772,6
05-07-2023,Ward_2,628.6228100448964,26.192617085204017,12
05-07-2023,Ward_3,91.88447421439253,3.8285197589330218,12
05-07-2023,Ward_4,237.7310361074118,9.905459837808825,3
05-07-2023,Ward_5,1071.317887963886,44.638245331828585,6
05-07-2023,Ward_6,409.56612323076513,17.065255134615214,12
05-07-2023,Ward_7,216.12019322307856,9.005008050961607,0
05-07-2023,Ward_8,181.13659132579295,7.547357971908039,3
05-07-2023,Ward_9,177.26471942586562,7.386029976077735,0
05-07-2023,Ward_10,675.7898882447969,28.157912010199873,6
05-07-2023,Ward_11,48.40221502320954,2.0167589593003976,6
05-07-2023,Ward_12,207.28380157499822,8.636825065624926,6
05-07-2023,Ward_13,37.10647013844555,1.5461029224352314,12
05-07-2023,Ward_14,131.2642107398768,5.469342114161534,12
05-07-2023,Ward_15,171.76131504910245,7.156721460379269,3
05-07-2023,Ward_16,263.7313062076711,10.988804425319628,6
05-07-2023,Ward_17,85.80433009981564,3.5751804208256517,3
05-07-2023,Ward_18,136.62980674793187,5.692908614497161,3
05-07-2023,Ward_19,124.89711592391359,5.204046496829733,6
05-07-2023,Ward_20,208.68102189194053,8.695042578830856,0
06-07-2023,Ward_1,680.8027864872611,28.366782770302546,6
06-07-2023,Ward_2,645.6215004937999,26.900895853908327,12
06-07-2023,Ward_3,211.65027510715024,8.818761462797926,12
06-07-2023,Ward_4,191.3511947522244,7.97296644800935,6
06-07-2023,Ward_5,1374.181993314237,57.25758305475988,0
06-07-2023,Ward_6,405.57040195155747,16.89876674798156,3
06-07-2023,Ward_7,319.8567239208475,13.32736349670198,12
06-07-2023,Ward_8,100.765783194862,4.198574299785917,0
06-07-2023,Ward_9,139.68140997592997,5.820058748997082,6
06-07-2023,Ward_10,573.2284964385528,23.8845206849397,3
06-07-2023,Ward_11,127.52085026070668,5.313368760862779,3
06-07-2023,Ward_12,227.80482916669794,9.491867881945748,6
06-07-2023,Ward_13,67.47401246936579,2.811417186223575,3
06-07-2023,Ward_14,46.535146976061355,1.93896445733589,12
06-07-2023,Ward_15,106.20556027878474,4.425231678282698,6
06-07-2023,Ward_16,65.83553381333599,2.7431472422223324,6
06-07-2023,Ward_17,201.93583965456676,8.413993318940282,0
06-07-2023,Ward_18,93.30976686511147,3.887906952712978,12
06-07-2023,Ward_19,127.86000782480369,5.327500326033487,0
06-07-2023,Ward_20,137.42817384671878,5.7261739102799485,12
07-07-2023,Ward_1,623.7297724497405,25.988740518739185,6
07-07-2023,Ward_2,637.6535233060206,26.568896804417523,6
07-07-2023,Ward_3,86.41241414004843,3.600517255835351,0
07-07-2023,Ward_4,159.07119258445792,6.627966357685747,0
07-07-2023,Ward_5,1249.9246473574394,52.08019363989331,12
07-07-2023,Ward_6,421.05885419862443,17.544118924942683,3
07-07-2023,Ward_7,315.79207702645385,13.158003209435577,12
07-07-2023,Ward_8,139.99200099038933,5.833000041266222,3
07-07-2023,Ward_9,47.445699901345144,1.9769041625560477,3
07-07-2023,Ward_10,713.3293079650057,29.7220544985419,3
07-07-2023,Ward_11,64.02052328983356,2.667521803743065,6
07-07-2023,Ward_12,207.74953393113094,8.65623058046379,6
07-07-2023,Ward_13,87.64241952897576,3.6517674803739903,12
07-07-2023,Ward_14,145.5788299037686,6.065784579323691,3
07-07-2023,Ward_15,223.15367012591034,9.298069588579597,0
07-07-2023,Ward_16,161.37719340106273,6.724049725044281,12
07-07-2023,Ward_17,59.53730252149078,2.480720938395449,0
07-07-2023,Ward_18,113.58034062082092,4.732514192534205,6
07-07-2023,Ward_19,156.2026675519322,6.508444481330508,12
07-07-2023,Ward_20,137.35283507713623,5.723034794880676,12
08-07-2023,Ward_1,471.10882951660926,19.629534563192053,3
08-07-2023,Ward_2,639.7577503304194,26.65657293043414,3
08-07-2023,Ward_3,271.8544883183006,11.327270346595856,6
08-07-2023,Ward_4,344.7034560735319,14.36264400306383,12
08-07-2023,Ward_5,911.005312746995,37.958554697791456,0
08-07-2023,Ward_6,430.2271194163336,17.926129975680567,0
08-07-2023,Ward_7,132.3730607301567,5.515544197089863,12
08-07-2023,Ward_8,190.47672960294784,7.936530400122827,12
08-07-2023,Ward_9,203.76257758853978,8.490107399522492,0
08-07-2023,Ward_10,652.9383571170761,27.205764879878167,6
08-07-2023,Ward_11,147.17926808387028,6.132469503494596,6
08-07-2023,Ward_12,51.11320510448007,2.1297168793533365,3
08-07-2023,Ward_13,47.72462696245529,1.988526123435637,0
08-07-2023,Ward_14,66.7465727102398,2.781107196259992,6
08-07-2023,Ward_15,98.91806480742068,4.1215860336425285,0
08-07-2023,Ward_16,243.8492915381247,10.160387147421863,12
08-07-2023,Ward_17,48.65979321750843,2.0274913840628512,3
08-07-2023,Ward_18,167.39270501998834,6.974696042499514,12
08-07-2023,Ward_19,131.63100536468053,5.484625223528355,3
08-07-2023,Ward_20,196.25028670025222,8.177095279177175,3
09-07-2023,Ward_1,473.25448068903785,19.718936695376577,6
09-07-2023,Ward_2,617.7087961690751,25.737866507044796,12
09-07-2023,Ward_3,340.65814669731907,14.194089445721628,6
09-07-2023,Ward_4,230.66018408308645,9.610841003461935,0
09-07-2023,Ward_5,1355.9859695644484,56.499415398518686,3
09-07-2023,Ward_6,419.43114318054245,17.476297632522602,12
09-07-2023,Ward_7,223.84330656077753,9.326804440032397,0
09-07-2023,Ward_8,145.03425767185095,6.043094069660456,12
09-07-2023,Ward_9,119.01746540786965,4.959061058661235,0
09-07-2023,Ward_10,466.02926922195934,19.41788621758164,12
09-07-2023,Ward_11,82.32668014024381,3.4302783391768257,0
09-07-2023,Ward_12,151.83025298574054,6.326260541072522,0
09-07-2023,Ward_13,130.84315165855418,5.451797985773091,12
09-07-2023,Ward_14,154.1760410294385,6.4240017095599375,0
09-07-2023,Ward_15,255.23684258939093,10.634868441224622,0
09-07-2023,Ward_16,141.64765827373594,5.901985761405664,0
09-07-2023,Ward_17,43.59881954681298,1.8166174811172076,6
09-07-2023,Ward_18,78.77958421673321,3.282482675697217,12
09-07-2023,Ward_19,53.981585400218336,2.2492327250090973,3
09-07-2023,Ward_20,143.61692985894268,5.9840387441226115,6
10-07-2023,Ward_1,681.8919416636836,28.412164235986815,6
10-07-2023,Ward_2,673.790142461353,28.07458926922304,0
10-07-2023,Ward_3,312.61165446966345,13.025485602902645,0
10-07-2023,Ward_4,112.91062343291397,4.7046093097047486,3
10-07-2023,Ward_5,1065.0709991572903,44.377958298220435,0
10-07-2023,Ward_6,430.12152850941254,17.921730354558857,6
10-07-2023,Ward_7,87.88034292788868,3.661680955328695,12
10-07-2023,Ward_8,194.36789701906503,8.098662375794376,0
10-07-2023,Ward_9,186.1093732857479,7.754557220239496,0
10-07-2023,Ward_10,550.5989928046785,22.941624700194936,0
10-07-2023,Ward_11,81.0667585337124,3.37778160557135,6
10-07-2023,Ward_12,209.72298365587216,8.738457652328007,0
10-07-2023,Ward_13,125.60950735965234,5.2337294733188475,6
10-07-2023,Ward_14,52.60569385730366,2.191903910720986,12
10-07-2023,Ward_15,121.38867717847226,5.057861549103011,3
10-07-2023,Ward_16,225.03240488909987,9.376350203712494,12
10-07-2023,Ward_17,85.59371771853898,3.566404904939124,3
10-07-2023,Ward_18,90.78732417360699,3.7828051739002913,6
10-07-2023,Ward_19,99.8370322553575,4.159876343973229,12
10-07-2023,Ward_20,75.85612473573849,3.1606718639891036,6
11-07-2023,Ward_1,641.3522164775458,26.72300901989774,3
11-07-2023,Ward_2,661.084244649655,27.545176860402293,6
11-07-2023,Ward_3,337.6585105938658,14.06910460807774,3
11-07-2023,Ward_4,356.00571104650635,14.833571293604432,12
11-07-2023,Ward_5,1396.3702873619015,58.1820953067459,12
11-07-2023,Ward_6,409.1985894421366,17.049941226755692,0
11-07-2023,Ward_7,254.61058706419976,10.608774461008323,3
11-07-2023,Ward_8,155.16037568387551,6.465015653494813,6
11-07-2023,Ward_9,131.50752195641059,5.479480081517108,0
11-07-2023,Ward_10,482.22003050587233,20.092501271078014,3
11-07-2023,Ward_11,143.92575534335856,5.99690647263994,3
11-07-2023,Ward_12,183.09789609042917,7.629079003767883,0
11-07-2023,Ward_13,62.33917707154961,2.597465711314567,0
11-07-2023,Ward_14,130.43331258456612,5.434721357690256,0
11-07-2023,Ward_15,157.13270350035714,6.547195979181547,6
11-07-2023,Ward_16,111.44277901463263,4.643449125609693,12
11-07-2023,Ward_17,152.54385291096116,6.355993871290048,12
11-07-2023,Ward_18,52.16692241127608,2.1736217671365035,3
11-07-2023,Ward_19,82.42056473378442,3.4341901972410174,3
11-07-2023,Ward_20,84.83924735437054,3.534968639765439,12
12-07-2023,Ward_1,570.8629426651754,23.78595594438231,0
12-07-2023,Ward_2,624.3847536620187,26.01603140258411,12
12-07-2023,Ward_3,162.50792728973278,6.771163637072199,0
12-07-2023,Ward_4,189.43118544017074,7.892966060007113,0
12-07-2023,Ward_5,1139.811279267979,47.492136636165796,0
12-07-2023,Ward_6,394.2104617357078,16.425435905654492,3
12-07-2023,Ward_7,131.43247196442724,5.476352998517802,12
12-07-2023,Ward_8,203.7570891450186,8.489878714375775,12
12-07-2023,Ward_9,170.14968417741662,7.089570174059026,0
12-07-2023,Ward_10,515.2679880997698,21.469499504157074,12
12-07-2023,Ward_11,64.57754476510881,2.6907310318795337,0
12-07-2023,Ward_12,167.00881525956368,6.958700635815153,0
12-07-2023,Ward_13,51.12790919715952,2.1303295498816466,6
12-07-2023,Ward_14,62.98074284517004,2.624197618548752,12
12-07-2023,Ward_15,65.75714916233025,2.7398812150970935,6
12-07-2023,Ward_16,136.49138673077385,5.687141113782244,0
12-07-2023,Ward_17,130.77522923122476,5.4489678846343645,3
12-07-2023,Ward_18,132.47205743992018,5.519669059996674,12
12-07-2023,Ward_19,152.36026361557333,6.348344317315555,3
12-07-2023,Ward_20,206.0458783219094,8.58524493007956,12
13-07-2023,Ward_1,713.3177610231294,29.721573375963725,0
13-07-2023,Ward_2,630.6957701047318,26.27899042103049,12
13-07-2023,Ward_3,193.19363071253667,8.04973461302236,12
13-07-2023,Ward_4,160.1098456068633,6.671243566952637,12
13-07-2023,Ward_5,1121.9161606349662,46.74650669312359,6
13-07-2023,Ward_6,407.6146303380886,16.98394293075369,3
13-07-2023,Ward_7,293.5086432872533,12.229526803635553,12
13-07-2023,Ward_8,50.04830576997449,2.085346073748937,6
13-07-2023,Ward_9,101.53253565674459,4.230522319031024,12
13-07-2023,Ward_10,490.40225208326274,20.433427170135946,0
13-07-2023,Ward_11,134.2184235675471,5.5924343153144624,0
13-07-2023,Ward_12,76.14698550563585,3.1727910627348272,0
13-07-2023,Ward_13,84.82633980474552,3.5344308251977297,0
13-07-2023,Ward_14,189.02883743747864,7.876201559894944,6
13-07-2023,Ward_15,193.69233460036173,8.070513941681739,0
13-07-2023,Ward_16,92.95038212744646,3.872932588643603,6
13-07-2023,Ward_17,124.73334382145865,5.197222659227443,0
13-07-2023,Ward_18,86.59133008879644,3.6079720870331853,6
13-07-2023,Ward_19,155.04157927018323,6.460065802924301,12
13-07-2023,Ward_20,122.79939891453802,5.116641621439084,3
14-07-2023,Ward_1,576.631436482002,24.02630985341675,3
14-07-2023,Ward_2,647.8731538880024,26.994714745333436,0
14-07-2023,Ward_3,239.41745047399417,9.97572710308309,12
14-07-2023,Ward_4,125.13444711386285,5.213935296410952,3
14-07-2023,Ward_5,1210.639828256964,50.44332617737349,0
14-07-2023,Ward_6,420.22939801901646,17.509558250792352,0
14-07-2023,Ward_7,136.60471753457597,5.691863230607332,6
14-07-2023,Ward_8,178.8674391631879,7.452809965132829,12
14-07-2023,Ward_9,180.1044150141,7.5043506255875,6
14-07-2023,Ward_10,632.8367309575281,26.36819712323034,0
14-07-2023,Ward_11,77.2105512910841,3.2171063037951706,3
14-07-2023,Ward_12,59.47459531579589,2.478108138158162,3
14-07-2023,Ward_13,36.659277407707286,1.5274698919878036,12
14-07-2023,Ward_14,150.57882534412354,6.274117722671814,12
14-07-2023,Ward_15,224.01148175096182,9.333811739623409,6
14-07-2023,Ward_16,53.566635313678006,2.231943138069917,3
14-07-2023,Ward_17,191.5315416928628,7.9804809038692825,3
14-07-2023,Ward_18,146.55137185681411,6.106307160700588,12
14-07-2023,Ward_19,77.29562531106222,3.220651054627593,3
14-07-2023,Ward_20,206.09460556605,8.58727523191875,6
15-07-2023,Ward_1,561.138231370544,23.38075964043933,12
15-07-2023,Ward_2,682.5914497129182,28.441310404704925,0
15-07-2023,Ward_3,94.46364473643291,3.9359851973513713,0
15-07-2023,Ward_4,383.9680723900718,15.998669682919658,3
15-07-2023,Ward_5,1282.4371268033055,53.43488028347106,6
15-07-2023,Ward_6,426.4068267065566,17.766951112773192,6
15-07-2023,Ward_7,282.7317079998399,11.780487833326662,6
15-07-2023,Ward_8,192.80842334955958,8.033684306231649,12
15-07-2023,Ward_9,90.29528141233492,3.7623033921806215,3
15-07-2023,Ward_10,726.647927169277,30.27699696538654,12
15-07-2023,Ward_11,105.79940155219813,4.408308398008256,3
15-07-2023,Ward_12,112.4169448678381,4.684039369493254,0
15-07-2023,Ward_13,51.602072650908255,2.1500863604545106,6
15-07-2023,Ward_14,149.41985896352145,6.225827456813394,0
